AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2013,41885,Yaguará,41,Huila,3790,Huila (ETC),1849,90.86,90.9,56.1,92.5,81.6,47.9,102.9,83.8,109.4,111.7,80.1,34.57,30,2.72,5.05,2.29,3,2.24,87.45,94.95,93.45,80.17,86.1,9.82,0,4.27,16.83,11.66,0.38,0,0,1,0
2013,44001,Riohacha,44,La Guajira,4449,Riohacha,65169,71.11,71.1,42.3,66.2,48.6,22.6,80.6,86.8,94.6,72,48.8,45.77,0.55,4.68,3.08,4.63,5.28,5.47,93.1,95.81,93.24,91.83,92.32,2.22,1.12,2.13,2.9,2.21,2.74,1.72,2.66,3.66,1.47
2013,44035,Albania,44,La Guajira,3792,La Guajira (ETC),6914,84.42,84.1,50.2,76.5,55.4,21.9,102.4,129.9,123.4,91.8,52.1,42.84,16.67,5.34,4.62,4.18,7.66,5.29,94.66,95.38,95.82,92.34,94.71,0,0,0,0,0,2.32,0.42,2.51,2.9,1.76
2013,44078,Barrancas,44,La Guajira,3792,La Guajira (ETC),9208,74.15,74.2,45.8,70.3,54.1,24.3,86.6,96.7,103.4,79.4,49.1,48.87,25,2.62,2.16,2.77,2.89,1.25,97.35,97.84,97.2,97.07,98.75,0.03,0,0.03,0.05,0,2.47,2.66,1.96,3.56,1.08
2013,44090,Dibulla,44,La Guajira,3792,La Guajira (ETC),8528,77.04,77,50.7,78.4,46.8,14.4,92.6,95.5,131.6,70.3,32.4,,40,2.09,0.83,1.83,3.31,0.93,97.9,99.03,98.17,96.69,99.07,0.01,0.14,0,0,0,1.94,1.25,2.21,1.95,0.47
2013,44098,Distracción,44,La Guajira,3792,La Guajira (ETC),3887,53.07,53.1,30.5,57.3,33.8,12.6,62,64.2,83,52.7,27.4,40.93,0,8.26,10.23,8.17,8.45,5.11,91.74,89.77,91.83,91.55,94.89,0,0,0,0,0,1.2,4.19,0.64,1.38,0.73
2013,44110,El Molino,44,La Guajira,3792,La Guajira (ETC),1804,63.19,63.2,29.3,62,47.7,20.6,86.6,71.9,115.8,71.6,48.3,30.63,25,6.94,12.62,7.55,5.53,3.51,93.06,87.38,92.45,94.47,96.49,0,0,0,0,0,3.38,,2.52,4.21,1.75
2013,44279,Fonseca,44,La Guajira,3792,La Guajira (ETC),7701,115.39,115.4,77.8,107.3,96.7,50.7,133.9,175.1,137.3,135,97.1,52.29,27.78,4.03,3.92,3.85,5.16,1.51,95.97,96.08,96.15,94.84,98.49,0,0,0,0,0,3.06,,2.36,3.32,1.16
2013,44378,Hatonuevo,44,La Guajira,3792,La Guajira (ETC),6149,57.9,57.9,38.4,60.3,40,21.2,68.2,76.7,83.9,58.4,41.7,,66.67,0.82,0.99,1.15,0.1,0.98,99.18,99.01,98.85,99.9,99.02,0,0,0,0,0,2.33,0.25,1.8,4.28,1.97
2013,44420,La Jagua del Pilar,44,La Guajira,3792,La Guajira (ETC),681,84.73,84.7,67.7,91.7,56,20.5,93.1,130.7,120.8,72.5,41.1,31.11,100,11.67,7.41,9.17,,,88.33,92.59,90.83,81.65,84.78,0,0,0,0,0,5.05,0,4.3,8.23,
2013,44430,Maicao,44,La Guajira,3793,Maicao,41318,96.7,96.7,53.3,88.7,66.3,34.1,117.7,117.3,138.8,105.3,76.6,49.36,4.52,4.8,1.39,5.57,5.04,3.32,95.19,98.61,94.43,94.96,96.58,0.01,0,0,0,0.1,0.98,0.69,1.18,0.94,0.03
2013,44560,Manaure,44,La Guajira,3792,La Guajira (ETC),27987,65.5,65.3,44.2,65.4,15,3.4,76.4,123.6,123.3,32.8,11.7,,20,8.79,8.82,9.23,7.42,4.1,91.11,91.18,90.73,92.27,95.03,0.09,0,0.04,0.31,0.86,4.99,3.57,5.73,3.64,0.43
2013,44650,San Juan del Cesar,44,La Guajira,3792,La Guajira (ETC),8435,114.9,114.7,64.1,108.9,92.5,49,139.8,129.9,168,126.9,92.8,38.16,50,6.32,6.76,7.24,6.08,2.54,93.68,93.24,92.76,93.92,97.46,0,0,0,0,0,2.42,0.89,1.76,3.65,2.94
2013,44847,Uribia,44,La Guajira,4460,Uribia,47015,55.18,55.2,35.2,56.7,11,3.4,62.5,80.2,106.7,24.5,11.9,,53.33,6.14,4.69,6.48,6.15,2.85,93.41,95.31,93.25,92.1,95.87,0.44,0,0.27,1.76,1.28,1.34,0.75,1.65,0.25,0.43
2013,44855,Urumita,44,La Guajira,3792,La Guajira (ETC),3805,53.61,52.9,31.4,50.1,47,21.5,65.2,47,77.7,65.2,42.8,45.88,33.33,3.41,2.94,3.48,3.68,2.58,96.59,97.06,96.52,96.32,97.42,0,0,0,0,0,2.14,0,1.74,2.59,3.43
2013,44874,Villanueva,44,La Guajira,3792,La Guajira (ETC),5912,86.92,86.9,51.5,82,70.7,34.4,110.3,105.9,133.1,102,69.4,42.12,26.67,4.58,5.27,4.5,5.2,2.41,95.42,94.73,95.5,94.8,97.59,0,0,0,0,0,4.32,,4.5,4.74,1
2013,47001,Santa Marta,47,Magdalena,4911,Santa Marta,118670,88.18,87.9,57.5,83.5,73.3,40.8,108.7,100.8,127.5,102.8,76.8,34.63,55.93,4.17,5.42,4.2,4.16,3.23,92.79,92,92.72,92.43,94.75,3.04,2.59,3.09,3.41,2.02,1.23,0.7,0.91,1.8,0.99
2013,47030,Algarrobo,47,Magdalena,3794,Magdalena (ETC),3754,105.01,105,70.3,101.3,71.1,30.8,129.9,140.6,152.9,112,88.8,,45.45,1.41,1.6,1.79,0.38,1.81,98.55,98.4,98.21,99.62,97.46,0.05,0,0,0,0.72,0.35,0,0.44,0.28,0.36
2013,47053,Aracataca,47,Magdalena,3794,Magdalena (ETC),11216,93.96,93.7,67,89.9,58.6,30.4,116.5,181.5,149,83.8,61.8,49.97,56.36,1.39,0.42,1.3,1.92,1.85,96.54,99.09,97.42,94.27,94.34,2.07,0.49,1.28,3.81,3.81,0.02,0,0,0.07,0
2013,47058,Ariguaní,47,Magdalena,3794,Magdalena (ETC),8393,104.54,104.5,73.1,91.3,62.9,31.9,124,,148,96.5,72.8,53.54,38.24,3.08,0.63,2.83,5.28,2.22,95.29,99.37,95.15,92.72,96.74,1.62,0,2.02,2,1.04,0.17,0.1,0.18,0.21,0.13
2013,47161,Cerro San Antonio,47,Magdalena,3794,Magdalena (ETC),1996,94.19,94.2,76.1,102.9,54.4,21.3,109.2,169.9,149.6,73.6,41.7,46.8,44.44,5.99,,6.89,6.93,8.15,90.36,99.67,90.14,84.66,91.85,3.64,0.33,2.98,8.4,0,0.1,0,0,0.42,0
2013,47170,Chibolo,47,Magdalena,3794,Magdalena (ETC),4751,104.93,104.9,73,89.8,76.2,23.7,130.5,,147.2,117,67.5,49.19,17.39,2.15,0.84,2.05,3.06,1.85,97.85,99.16,97.95,96.94,98.15,0,0,0,0,0,0.79,0,0.32,1.72,0.31
2013,47189,Ciénaga,47,Magdalena,3795,Ciénaga,27658,92.59,92.3,55.9,87.3,69,34.4,111.9,128.9,136.9,99.1,67.1,33.95,26.53,1.83,0.98,1.65,2.4,1.57,98.17,99.02,98.35,97.6,98.43,0,0,0,0,0,0.68,0.65,0.52,1.01,0.29
2013,47205,Concordia,47,Magdalena,3794,Magdalena (ETC),2191,123.19,123.2,69.8,108,93.4,51.3,152.4,183.4,177.4,137.5,110.7,53.56,50,3.25,0.32,2.3,4.44,6.09,96.09,99.68,96.89,94.73,93.63,0.67,0,0.81,0.83,0.28,0.5,0.32,0.67,0.31,0.55
2013,47245,El Banco,47,Magdalena,3794,Magdalena (ETC),15414,95.98,95.9,52.7,89.1,74.8,33.1,115.8,126.9,128,114.8,81,35.87,40,2.48,0.86,2.42,2.99,2.87,96.22,98.9,96.17,95.81,94.9,1.3,0.25,1.41,1.2,2.24,0.81,0.92,1.16,0.45,0.14
2013,47258,El Piñon,47,Magdalena,3794,Magdalena (ETC),4258,90.49,90.5,60.3,89.9,73.6,38.9,101.7,98.9,122.9,93.1,65.1,43.17,22.22,6.5,2.23,7.33,6.75,5.41,88.5,97.77,86.8,87.28,92.34,5,0,5.87,5.97,2.25,0.1,0,0.15,0.08,0
2013,47268,El Retén,47,Magdalena,3794,Magdalena (ETC),6202,91.57,91.6,57.4,85.6,64.5,32.2,106.5,148.8,132,86.6,63,50.33,73.68,8.99,7.29,10.91,7.59,5.2,89.63,92.71,86.46,92.24,94.61,1.37,0,2.63,0.17,0.19,0.02,0,0,0.06,0
2013,47288,Fundación,47,Magdalena,3794,Magdalena (ETC),16349,115.87,114.8,65.4,98.2,79.3,39.6,134,174.5,157.4,117.4,83,44.17,53.03,3.39,1.23,2.58,6.26,2.14,96.04,98.73,96.73,93.02,97.86,0.57,0.04,0.7,0.72,0,1.91,2.44,1.75,2.18,1.28
2013,47318,Guamal,47,Magdalena,3794,Magdalena (ETC),7200,95.08,95.1,63.3,91.5,72,40.4,114,127.8,138.5,99.6,79.1,37.48,14.29,2.37,1.62,1.96,3.3,2.14,95.62,95.82,96.65,93.9,96.04,2,2.56,1.39,2.8,1.82,1.53,1.62,1.9,1.3,0.64
2013,47460,Nueva Granada,47,Magdalena,3794,Magdalena (ETC),4984,92.76,92.5,45,82.4,57.4,24.1,109.1,119.2,145.9,84.6,55.1,35.73,0,0.73,0.99,0.74,0.72,0.3,98.98,98.81,99.11,98.63,99.39,0.29,0.2,0.15,0.64,0.3,0.19,0,0.22,0.24,0
2013,47541,Pedraza,47,Magdalena,3794,Magdalena (ETC),2025,108.05,108.1,82.1,113,77.1,35,127.2,159,161.9,105.8,63.2,38.54,15.38,4.29,1.09,4.71,5.77,0.97,92.94,98.91,90.98,92.25,99.03,2.77,0,4.31,1.97,0,2.15,4,1.14,3.66,0.49
2013,47545,Pijiño del Carmen,47,Magdalena,3794,Magdalena (ETC),5046,120.71,120.7,,121.5,40.8,19.3,157.6,,203.6,71.4,53.6,18.7,2.86,2.8,2.45,2.82,3.03,3.25,95.95,96.48,95.59,96.34,96.75,1.25,1.06,1.6,0.63,0,0.81,1.37,0.97,0.42,0
2013,47551,Pivijay,47,Magdalena,3794,Magdalena (ETC),8433,141.06,,90,,74.9,36.2,162.5,,,103.3,74.1,41.18,26.09,1.83,0.3,1.95,2.31,2.2,97.39,99.52,97.34,97.41,93.85,0.78,0.18,0.71,0.28,3.96,0.98,0.14,0.88,1.53,0.44
2013,47555,Plato,47,Magdalena,3794,Magdalena (ETC),15294,99.52,99.5,53,85.8,64.2,31.4,120.9,144.6,151.3,98.1,72.6,35.55,33.9,4.15,2.23,4.02,5.78,2.47,95.83,97.77,95.95,94.19,97.53,0.02,0,0.02,0.02,0,1.05,3.26,0.79,0.7,0.26
2013,47570,Puebloviejo,47,Magdalena,3794,Magdalena (ETC),8911,71.53,71.5,46.8,61.2,57.1,25.8,90.6,86.5,106.8,86.6,53.6,35.7,13.64,5.08,1.77,6.16,5.18,2.25,94.29,98.23,93.36,93.91,96.54,0.63,0,0.48,0.91,1.21,2.4,1.77,0.75,4.45,4.84
2013,47605,Remolino,47,Magdalena,3794,Magdalena (ETC),2169,79.44,79.4,40.5,72.9,66.4,32.5,90.9,74.6,102.4,89.9,68.4,42.35,6.67,0.33,0.65,0.21,0.55,,99.67,99.35,99.79,99.45,100,0,0,0,0,0,6.92,4.58,,6.25,4.43
2013,47660,Sabanas de San Angel,47,Magdalena,3794,Magdalena (ETC),4869,102.81,102.7,69.6,96.8,36.1,14.7,125,,174.3,68.6,54,28.95,5.26,0.57,0.23,0.74,0.24,0.53,99.38,99.77,99.2,99.64,99.47,0.06,0,0.06,0.12,0,0.36,0,0.33,0.71,0
2013,47675,Salamina,47,Magdalena,3794,Magdalena (ETC),1722,110.69,110.7,69,107.6,94.2,42.9,131.1,111.6,163.4,126.6,74.8,52.08,36.36,0.82,,1.06,0.65,0.89,99.18,100,98.94,99.35,99.11,0,0,0,0,0,6.6,,5.95,8.74,1.78
2013,47692,San Sebastián de Buenavista,47,Magdalena,3794,Magdalena (ETC),4669,119.81,119.8,74.9,109.6,80.9,40.9,152.8,,191.5,125.5,90.1,32.98,9.76,6,,6.26,8.79,4.05,93.2,98.69,92.49,91.21,95.63,0.8,1.31,1.25,0,0.32,1.98,3.53,2.34,1,1.13
2013,47703,San Zenón,47,Magdalena,3794,Magdalena (ETC),2439,119.23,119.2,76.1,116.6,84.2,32.5,151,175.6,194.9,132.6,75,25.41,11.11,3.23,3.76,3.14,3.43,2.29,96.77,96.24,96.86,96.57,97.71,0,0,0,0,0,4.62,3.18,6.9,2.83,0
2013,47707,Santa Ana,47,Magdalena,3794,Magdalena (ETC),7437,78.74,78.7,51.9,72.6,56.8,29,97.2,154.2,114.9,79.2,53.5,34.27,30,2.22,0.79,2.84,2.15,1.49,97.04,98.32,95.93,97.85,98.51,0.74,0.89,1.23,0,0,0.84,0,0.91,1.43,0
2013,47720,Santa Bárbara de Pinto,47,Magdalena,3794,Magdalena (ETC),3963,68.74,68.7,31.9,62.2,45.9,20.9,85.1,74.1,103.7,73.2,57.4,21.64,0,3.29,2.45,4.49,1.4,2.26,95.71,97.2,94.65,97.19,96.38,0.99,0.35,0.86,1.4,1.36,1.44,1.4,2.09,0.26,0.9
2013,47745,Sitionuevo,47,Magdalena,3794,Magdalena (ETC),8328,63.71,63.7,40.6,62.2,38.3,17.2,72.8,99,93.6,57.8,31.5,41.13,15.79,2.15,1.42,2.05,2.73,2.06,94,98.44,95.23,88.94,95.88,3.85,0.14,2.72,8.33,2.06,6.93,,,5.26,0.88
2013,47798,Tenerife,47,Magdalena,3794,Magdalena (ETC),3370,112.73,112.7,69,104.5,83.5,40.5,133.9,159.7,153.4,124.6,83.6,31.58,4.76,3.16,0.42,3.44,3.92,2.69,96.15,99.37,95.43,95.82,97.31,0.69,0.21,1.13,0.26,0,2.45,3.34,2.92,1.83,0.3
2013,47960,Zapayán,47,Magdalena,3794,Magdalena (ETC),2199,96.18,96.2,66.2,96.5,57.4,23.6,111.6,148.4,152.6,81.1,44.7,38.26,15.38,1.82,1.75,1.95,1.56,1.89,98.18,98.25,98.05,98.44,98.11,0,0,0,0,0,3.95,3.86,3.12,6.23,2.52
2013,47980,Zona Bananera,47,Magdalena,3794,Magdalena (ETC),18356,122.94,122.9,103.5,116.8,68.5,29.6,159.2,,193.2,119.9,79,35.6,14.75,1.6,0.68,1.12,3.08,1.94,98.02,99.18,98.44,96.53,97.57,0.38,0.14,0.44,0.39,0.49,1.21,1.17,1.14,1.42,0.84
2013,50001,Villavicencio,50,Meta,3797,Villavicencio,101350,98.07,98,66.4,96.7,81.9,50.7,109.2,103.6,115.8,110.3,93.8,37.33,28.38,3.34,3.63,2.88,4.02,3.02,93.11,95.98,94.78,90.28,92.83,3.55,0.38,2.34,5.71,4.15,1.58,0.19,1.42,2.34,0.81
2013,50006,Acacías,50,Meta,3796,Meta (ETC),14403,115.22,115.1,82.1,110.7,103.8,59.2,133.5,108.4,136.5,148.1,109.8,52.03,36.54,5.08,5.52,3.59,7.06,4.24,94.91,94.48,96.41,92.94,95.71,0.01,0,0,0,0.05,1.24,0,0.72,2.22,0.89
2013,50110,Barranca de Upía,50,Meta,3796,Meta (ETC),1014,,,95.4,,119.6,67.3,173.3,,184.9,171.9,139.3,,0,7.48,2.47,7.3,9.96,5.3,92.52,97.53,92.7,90.04,94.7,0,0,0,0,0,0,0,0,0,0
2013,50124,Cabuyaro,50,Meta,3796,Meta (ETC),975,123.18,123.2,102.4,132.8,90.7,37.2,139.5,184.5,165.8,126.5,76.8,48.07,10,7.18,12.26,4.92,8.56,8.82,92.82,87.74,95.08,91.44,91.18,0,0,0,0,0,1.17,0,0.92,2.41,0
2013,50150,Castilla la Nueva,50,Meta,3796,Meta (ETC),2106,120.09,120,67.2,117.7,107.1,46.5,140,139.4,145.8,153.5,101.1,,9.09,7.09,7.17,4.32,11.23,5.45,92.91,92.83,95.68,88.77,94.55,0,0,0,0,0,0.08,0,0,0.22,0
2013,50226,Cumaral,50,Meta,3796,Meta (ETC),4316,112.33,112.3,84.4,103.8,100.7,60.1,119.4,108.4,122.8,131.8,92.5,48.78,52.94,6.38,4.73,4.6,8.93,7.04,93.62,95.27,95.4,91.07,92.96,0,0,0,0,0,0.39,0,0.64,0.24,0.17
2013,50245,El Calvario,50,Meta,3796,Meta (ETC),557,91.56,91.6,41.7,77.5,86.2,37.6,97.5,70.8,101.7,118.2,60.2,13.48,7.14,8.47,2.94,8.37,8.88,10.71,91.53,97.06,91.63,91.12,89.29,0,0,0,0,0,0,0,0,0,0
2013,50251,El Castillo,50,Meta,3796,Meta (ETC),1510,107.09,107.1,74.1,110.1,82.3,31.2,123.4,113.7,149.2,119.2,68,54,26.92,3.61,1.27,3.37,5.16,1.67,96.39,98.73,96.63,94.84,98.33,0,0,0,0,0,0.3,0,0.34,0.38,0
2013,50270,El Dorado,50,Meta,3796,Meta (ETC),908,98.57,98.6,32.1,88.6,92,50.7,108.2,59,117,121.1,82.6,37.61,70,1.45,2.17,1.13,1.94,0.88,98.55,97.83,98.87,98.06,99.12,0,0,0,0,0,0,0,0,0,0
2013,50287,Fuente de Oro,50,Meta,3796,Meta (ETC),3198,96.81,96.8,67.4,105.5,71.4,30.8,109.9,105.2,140.1,98.1,59,,20.69,4.29,2.85,4.11,4.7,5.45,95.71,97.15,95.89,95.3,94.55,0,0,0,0,0,0.21,0,0.4,0,0
2013,50313,Granada,50,Meta,3796,Meta (ETC),13885,105.65,105.6,75.7,106.7,86.7,49.6,118.3,95.7,130.1,120.5,94,,72.73,4.68,4.4,3.61,6.56,3.61,95.22,95.6,96.37,93.44,95.58,0.09,0,0.01,0,0.82,1.63,0.1,0.94,3.16,0.82
2013,50318,Guamal,50,Meta,3796,Meta (ETC),1969,126.31,126.3,72.6,124.8,113.8,47.9,144.5,131,159.8,154.6,93.3,,23.08,4.25,2.89,2.96,6.84,1.22,95.71,97.11,97.04,93.16,98.37,0.04,0,0,0,0.41,1.56,0.58,1.33,2.09,1.22
2013,50325,Mapiripán,50,Meta,3796,Meta (ETC),3705,43,43,32.7,45.8,16.9,6.6,53.4,53,84.3,31.6,16.3,41.31,0,6.33,5.88,6.84,5.92,,93.67,94.12,93.16,94.08,100,0,0,0,0,0,0,0,0,0,0
2013,50350,La Macarena,50,Meta,3796,Meta (ETC),8058,46.48,46.5,24.8,53.7,25.8,9.5,53.5,42.1,81.9,35.4,17.7,36.3,0,11.36,9.45,11.26,13.89,4.55,88.57,90.55,88.74,86.11,94.09,0.08,0,0,0,1.36,0.3,0,0.43,0.11,0
2013,50370,Uribe,50,Meta,3796,Meta (ETC),3770,47.53,47.5,31.5,54.4,23.3,8.8,52,42.9,76.2,37.2,21.8,44.75,0,6.38,4.11,6.57,7.45,3.48,93.62,95.89,93.43,92.55,96.52,0,0,0,0,0,0.16,0,0.08,0.48,0
2013,50400,Lejanías,50,Meta,3796,Meta (ETC),2346,103.45,103.5,64.2,108,81,39.2,113,108.5,134.3,109.4,69.6,52.59,39.29,6.01,6.8,4.52,7.66,7.79,93.99,93.2,95.48,92.34,92.21,0,0,0,0,0,0.6,0,1.19,0,0
2013,50450,Puerto Concordia,50,Meta,3796,Meta (ETC),4886,40.4,40.4,30.3,45,26.3,9.2,46.6,44.9,60.8,42.6,20.6,,3.45,6.25,5.32,4.6,9.42,6.92,93.75,94.68,95.4,90.58,93.08,0,0,0,0,0,0.14,0,0.09,0.32,0
2013,50568,Puerto Gaitán,50,Meta,3796,Meta (ETC),5404,,,68,,80,29.5,158.9,122.7,,120.6,60,,1.14,5.78,7.36,4.48,8.92,5.62,94.22,92.64,95.52,91.08,94.38,0,0,0,0,0,1.22,0,0.78,3.17,0
2013,50573,Puerto López,50,Meta,3796,Meta (ETC),7967,96.56,96.5,62.5,93.6,78.4,36.9,104.9,91.8,117.6,109.8,67.4,43.14,35.14,6.39,7.48,5.95,7.04,5.48,93.57,92.52,94.05,92.96,94.08,0.04,0,0,0,0.43,0.89,0.33,0.73,1.28,0.87
2013,50577,Puerto Lleras,50,Meta,3796,Meta (ETC),2516,76.31,76.3,54.5,77.6,58.2,24.9,94.8,62.1,124.4,82.8,51.4,39.55,7.41,1.93,2.05,2.14,1.97,,98.07,97.95,97.86,98.03,100,0,0,0,0,0,0.35,0,0.56,0.16,0
2013,50590,Puerto Rico,50,Meta,3796,Meta (ETC),4833,48.48,48.5,31.5,54.1,30.1,11.4,53.7,53.9,70.6,45.5,22.8,,2.27,1.63,2.07,1.73,1.61,,98.37,97.93,98.27,98.39,100,0,0,0,0,0,0.04,0,0,0.16,0
2013,50606,Restrepo,50,Meta,3796,Meta (ETC),2383,,,99.5,,,94.5,169.1,149,167.4,185,151.7,32.11,60,4.4,5.82,4.21,5.16,2.18,95.6,94.18,95.79,94.84,97.82,0,0,0,0,0,0.79,0,0.95,0.57,1.31
2013,50680,San Carlos de Guaroa,50,Meta,3796,Meta (ETC),2296,120.91,120.9,71.2,122,103.1,32.6,138.6,156.3,158.3,144.6,62.4,,66.67,8.07,6.46,6.33,11.13,9.25,91.93,93.54,93.67,88.87,90.75,0,0,0,0,0,1.95,0.92,1.78,2.91,0
2013,50683,San Juan de Arama,50,Meta,3796,Meta (ETC),2389,71.95,72,29.9,64.6,60.2,34.5,96.3,63.3,113.9,96.9,64.1,51.17,34.62,4.36,6.08,3.69,5.01,4.23,95.64,93.92,96.31,94.99,95.77,0,0,0,0,0,1.86,0,1.95,2.67,0.47
2013,50686,San Juanito,50,Meta,3796,Meta (ETC),525,74.1,74.1,47.9,81.2,57.7,31.3,76.6,62.5,93.9,69.6,50,24.83,22.22,1.99,,,4.27,7.5,98.01,100,100,95.73,92.5,0,0,0,0,0,0,0,0,0,0
2013,50689,San Martín,50,Meta,3796,Meta (ETC),5428,95.87,95.9,57.5,90.5,87.5,49.2,109.5,90,118.9,114,84.4,39.85,36.11,4.46,5.98,2.41,7.1,4.45,95.54,94.02,97.59,92.9,95.55,0,0,0,0,0,0.37,0.24,0,0.95,0.37
2013,50711,Vistahermosa,50,Meta,3796,Meta (ETC),6225,67.45,67.5,45.1,70.2,45.3,16.2,75,74.3,96.8,65.1,35.1,40.63,2.78,6.09,6.75,5.05,8.11,5.77,93.77,93.25,94.71,91.89,94.23,0.14,0,0.24,0,0,0.16,0.48,0.16,0.08,0
2013,52001,Pasto,52,Nariño,3799,Pasto,85590,85.03,85,61.2,82.5,73.2,44.7,97.6,84.9,102.7,101.3,84.1,49.9,38.67,1.28,0.75,0.73,2.06,1.29,92.41,99.13,95.85,87.85,89.86,6.31,0.12,3.42,10.09,8.85,1.81,0.26,1.31,2.84,1.43
2013,52019,Albán,52,Nariño,3798,Nariño (ETC),4766,34.2,34.2,23,31.9,29.3,19.6,45.5,37.3,55.9,40.2,35.7,39.34,42.11,4.43,4.51,1.88,8.85,0.76,95.57,95.49,98.12,91.15,99.24,0,0,0,0,0,1.85,0.75,2.15,2.02,1.14
2013,52022,Aldana,52,Nariño,3798,Nariño (ETC),1224,122.47,122.5,85.6,126.9,98.8,65.9,141.1,144.3,154.3,128.8,132.2,35.52,54.55,1.87,1.43,1.71,1.41,3.79,98.13,98.57,98.29,98.59,96.21,0,0,0,0,0,0.75,0,1.19,0.6,0
2013,52036,Ancuyá,52,Nariño,3798,Nariño (ETC),1525,89.51,89.5,47.8,84.3,81.4,46.7,114.8,84.4,128,115.4,95.4,18.26,29.63,2.48,4.12,1.94,3.4,0.93,97.52,95.88,98.06,96.6,99.07,0,0,0,0,0,0.34,0,0.32,0,1.4
2013,52051,Arboleda,52,Nariño,3798,Nariño (ETC),1526,103.34,103.3,61.6,100.3,83.8,37.6,156,105.4,,151.5,72.2,12.55,40.74,4.36,0.85,4.44,5.47,2.63,95.64,99.15,95.56,94.53,97.37,0,0,0,0,0,1.22,0.85,1.85,0.66,0.53
2013,52079,Barbacoas,52,Nariño,3798,Nariño (ETC),11329,94.29,94.3,49.5,91,35,8.9,122.9,101.2,180.9,86.6,51.3,28.92,16.2,2.01,,0.99,4.77,6.19,97.99,100,99.01,95.23,93.81,0,0,0,0,0,1.65,1.09,2.17,0.59,0.67
2013,52083,Belén,52,Nariño,3798,Nariño (ETC),1391,82.24,82.2,47.6,81,68.9,52.9,100,102.9,104.2,103.7,83,30.92,42.86,5.33,3.77,4.02,9.03,1.86,94.67,96.23,95.98,90.97,98.14,0,0,0,0,0,3.06,2.83,3.45,3.7,0.93
2013,52110,Buesaco,52,Nariño,3798,Nariño (ETC),5399,73.98,74,51.7,74.6,56.2,17.7,88,80.9,112.2,86.3,36.3,24.05,27.4,3.38,0.85,4.15,2.92,3,96.62,99.15,95.85,97.08,97,0,0,0,0,0,1.85,1.7,2.81,0.85,0
2013,52203,Colón,52,Nariño,3798,Nariño (ETC),2259,72.33,72.3,55.2,71.4,56.8,23.5,88.5,101.8,111,79.3,52.4,25.48,40.74,6.6,,8.97,6.22,3.08,93.4,100,91.03,93.78,96.92,0,0,0,0,0,4.18,4.22,5.31,3.44,1.54
2013,52207,Consaca,52,Nariño,3798,Nariño (ETC),2027,95.51,95.5,62.8,91.2,81.4,43,119.2,107.1,147.5,109.7,77.4,16.68,18.18,6.14,,3.89,11.14,4.55,93.86,100,96.11,88.86,95.45,0,0,0,0,0,1.16,1.2,1.05,1.55,0.41
2013,52210,Contadero,52,Nariño,3798,Nariño (ETC),1768,49.77,49.8,35.4,57.5,33.2,21.7,55.7,60.5,72.5,43.1,35.2,26.04,47.37,0.31,,0.59,,,99.69,100,99.41,100,100,0,0,0,0,0,3.25,0,3.14,4.3,4.04
2013,52215,Córdoba,52,Nariño,3798,Nariño (ETC),2854,103.26,103.3,65.9,106.2,83.8,46.1,135.7,101.8,166.2,134.8,82.8,19.49,67.65,5.41,,4.95,8.21,3.11,94.59,100,95.05,91.79,96.89,0,0,0,0,0,2.55,0,1.47,4.25,3.59
2013,52224,Cuaspud,52,Nariño,3798,Nariño (ETC),2078,64.97,65,39.5,72.9,48.6,30.3,72.5,62.8,92.7,61.9,46.9,26.88,42.86,1.73,1.85,1.34,2.53,1.28,98.27,98.15,98.66,97.47,98.72,0,0,0,0,0,0.28,0,0.13,0.46,0.64
2013,52227,Cumbal,52,Nariño,3798,Nariño (ETC),8363,74.93,74.9,43.9,72.6,65.8,42.7,92.7,78,102.7,92.2,76.3,24.43,32.79,4.14,0.38,4.61,4.34,4.28,95.86,99.62,95.39,95.66,95.72,0,0,0,0,0,0.97,0,1.69,0.48,0.34
